date;mois;jour_semaine;admissions_urgences;lits_occupes;lits_total;taux_occupation;sorties_patient;duree_sejour_moyen;revenus_jour;grippe_saison;epidemies;temperature;urgences_pediatriques;reanimation_occupes;stock_masques;stock_oxygene;stock_medicaments;stock_consommables;stocks_materiel;ide_dispo;medecins_dispo;personnel_dispo;personnel_rea;absences_personnel;conso_masques_par_patient;conso_masques_jour;conso_oxygene_par_patient;conso_oxygene_jour;ratio_ide_patients;besoins_ide;deficit_ide;ratio_medecins_patients;besoins_medecins;deficit_medecins;alerte_stocks;alerte_personnel;alerte_saturation;scenario;vacances_zone_c;nom_vacances;trend_fievre;trend_covid;trend_gastro;trend_grippe;trend_toux
17/04/2019;4;2;345;1420;1800;78.9;300;4.0;310215;100;0;16.9;105;142;2013;1247;5669;1100;32.6;252;139;391;54;11;11.4;3933;1.7;586;0.8;276;24;0.3;104;0;0;1;0;normal;False;Vacances de printemps;1;0;1;0;1
18/04/2019;4;3;308;1416;1800;78.7;262;4.1;360704;89;0;19.8;96;141;1562;927;6846;1482;41.6;252;117;369;61;12;11.6;3573;1.7;524;0.8;246;0;0.3;92;0;1;0;0;grève;False;Vacances de printemps;1;0;1;0;1
19/04/2019;4;4;278;1375;1800;76.4;271;5.4;326053;98;1;22.7;101;187;2522;1034;6039;1647;58.0;244;101;345;55;47;10.7;2975;2.5;695;0.8;222;0;0.3;83;0;0;0;0;grève;False;Vacances de printemps;1;0;1;0;1
20/04/2019;4;5;331;1394;1800;77.4;300;5.4;360206;110;0;29.2;81;139;3193;1213;6393;1406;32.9;228;103;331;52;12;9.6;3178;3.3;1092;0.8;265;37;0.3;99;0;0;1;0;grève;True;Vacances de printemps;1;0;1;0;1
21/04/2019;4;6;315;1408;1800;78.2;299;3.4;348486;102;0;21.7;81;140;2785;995;6592;800;48.5;225;117;342;53;16;7.6;2394;2.7;850;0.8;252;27;0.3;94;0;0;1;0;grève;True;Vacances de printemps;1;0;1;0;1
22/04/2019;4;0;294;1385;1800;76.9;241;3.9;245958;110;0;29.4;82;138;3202;869;5851;1638;43.1;280;126;406;59;18;8.0;2352;3.1;911;0.8;235;0;0.3;88;0;0;0;0;normal;True;Vacances de printemps;1;0;1;0;1
23/04/2019;4;1;323;1410;1800;78.3;300;5.2;324793;106;0;23.4;83;141;2474;1143;6852;1220;25.9;243;125;368;56;16;8.2;2649;3.6;1163;0.8;258;15;0.3;97;0;0;0;0;grève;True;Vacances de printemps;1;0;1;0;1
24/04/2019;4;2;301;1382;1800;76.8;300;3.3;268683;94;0;19.5;88;138;1281;778;7481;1748;43.1;225;115;340;53;16;11.6;3492;1.6;482;0.8;241;16;0.3;90;0;1;0;0;grève;True;Vacances de printemps;1;0;1;0;1
25/04/2019;4;3;320;1390;1800;77.2;300;6.3;279196;99;0;25.8;82;139;2474;1328;7779;1460;55.5;237;128;365;55;14;10.3;3296;3.8;1216;0.8;256;19;0.3;96;0;0;0;0;grève;True;Vacances de printemps;1;0;1;0;1
26/04/2019;4;4;313;1412;1800;78.4;277;5.4;351850;92;0;20.2;93;141;2596;1097;6034;1624;38.2;256;121;377;52;16;7.0;2191;2.3;720;0.8;250;0;0.3;94;0;0;0;0;grève;True;Vacances de printemps;1;0;1;0;1
27/04/2019;4;5;328;1410;1800;78.3;300;4.8;280117;108;0;22.1;106;141;2823;838;6216;1141;39.1;210;101;311;45;3;9.4;3083;1.6;525;0.8;262;52;0.3;98;0;0;1;0;grève;True;Vacances de printemps;1;0;1;0;1
28/04/2019;4;6;292;1396;1800;77.6;239;5.1;288339;103;0;15.7;97;139;2645;1353;6697;1201;47.5;244;96;340;58;8;9.2;2686;3.6;1051;0.8;234;0;0.3;88;0;0;0;0;grève;True;Vacances de printemps;1;0;1;0;1
29/04/2019;4;0;302;1401;1800;77.8;300;3.8;354980;91;0;14.9;97;140;2198;1326;6908;1757;47.2;245;123;368;50;11;10.7;3231;3.8;1148;0.8;242;0;0.3;91;0;0;0;0;grève;True;Vacances de printemps;1;0;1;0;1
30/04/2019;4;1;295;1383;1800;76.8;300;3.6;257928;91;0;23.1;84;138;2590;1115;7858;1694;59.2;227;132;359;54;11;5.7;1682;3.4;1003;0.8;236;9;0.3;88;0;0;0;0;grève;True;Vacances de printemps;1;0;1;0;1
01/05/2019;5;2;283;1371;1800;76.2;292;3.9;337109;102;1;25.2;95;187;2564;1606;6993;1651;42.7;236;98;334;53;42;9.9;2802;3.5;990;0.8;226;0;0.3;85;0;0;0;0;grève;True;Vacances de printemps;1;0;1;0;1
02/05/2019;5;3;234;1316;1800;73.1;220;5.2;280265;99;1;28.5;78;181;3389;1748;7603;1896;58.0;261;101;362;58;39;7.3;1708;3.7;866;0.8;187;0;0.3;70;0;0;0;0;grève;True;Vacances de printemps;1;0;1;0;1
03/05/2019;5;4;317;1318;1800;73.2;300;4.8;324052;92;1;17.4;73;181;2415;1113;5320;1541;49.0;255;123;378;54;44;5.9;1870;2.8;888;0.8;254;0;0.3;95;0;0;0;0;grève;True;Vacances de printemps;1;0;1;0;1
04/05/2019;5;5;268;1280;1800;71.1;273;3.9;232639;71;0;26.4;82;128;2360;1409;8422;1272;46.0;209;74;283;50;18;10.1;2707;3.2;858;0.8;214;5;0.3;80;6;0;0;0;grève;True;Vacances de printemps;1;0;1;0;1
05/05/2019;5;6;310;1292;1800;71.8;300;5.6;287197;105;0;25.7;72;129;2803;1331;5899;1772;44.8;218;97;315;53;18;7.3;2263;2.2;682;0.8;248;30;0.3;93;0;0;1;0;grève;True;Vacances de printemps;1;0;1;0;1
06/05/2019;5;0;300;1290;1800;71.7;300;4.2;290939;107;0;18.4;85;129;2230;873;4272;1453;53.9;255;134;389;57;16;10.1;3030;2.1;630;0.8;240;0;0.3;90;0;0;0;0;normal;False;;1;0;1;0;1
07/05/2019;5;1;248;1260;1800;70.0;276;3.5;229085;96;0;25.8;98;126;2858;1313;5203;1722;51.2;247;112;359;62;17;6.1;1513;3.0;744;0.8;198;0;0.3;74;0;0;0;0;grève;False;;1;0;1;0;1
08/05/2019;5;2;294;1267;1800;70.4;300;4.9;268203;103;0;24.0;82;126;2416;981;6732;1404;45.7;245;105;350;60;12;11.9;3499;3.3;970;0.8;235;0;0.3;88;0;0;0;0;grève;False;;1;0;1;0;1
09/05/2019;5;3;292;1304;1800;72.4;281;3.0;347156;83;0;24.6;69;130;2782;959;5477;800;38.2;258;113;371;61;16;10.6;3095;2.5;730;0.8;234;0;0.3;88;0;0;0;0;grève;False;;1;0;1;0;1
10/05/2019;5;4;308;1299;1800;72.2;300;2.0;265295;91;0;28.6;86;129;1850;1100;6347;1632;52.1;235;118;353;54;15;7.0;2156;2.5;770;0.8;246;11;0.3;92;0;1;0;0;grève;False;;1;0;1;0;1
11/05/2019;5;5;285;1310;1800;72.8;289;4.5;311599;100;0;24.3;95;131;2736;1184;5384;1275;50.0;209;112;321;55;13;10.2;2907;3.9;1112;0.8;228;19;0.3;86;0;0;0;0;grève;False;;1;0;1;0;1
12/05/2019;5;6;310;1310;1800;72.8;300;3.5;248051;98;0;11.2;78;131;3060;747;6524;1482;40.8;203;94;297;47;14;6.0;1860;2.8;868;0.8;248;45;0.3;93;0;1;1;0;grève;False;;1;0;1;0;1
13/05/2019;5;0;282;1298;1800;72.1;250;4.1;292849;102;0;20.9;97;129;2791;1222;7067;1343;46.8;249;103;352;54;16;9.6;2707;4.0;1128;0.8;226;0;0.3;85;0;0;0;0;grève;False;;1;0;1;0;1
14/05/2019;5;1;264;1308;1800;72.7;277;3.0;307924;95;0;13.3;72;130;2554;1157;6972;1576;52.4;258;110;368;61;12;5.4;1426;3.7;977;0.8;211;0;0.3;79;0;0;0;0;grève;False;;1;0;1;0;1
15/05/2019;5;2;287;1304;1800;72.4;295;6.3;262655;106;0;20.0;86;130;2521;1418;5998;1445;51.0;240;135;375;55;11;7.3;2095;3.1;890;0.8;230;0;0.3;86;0;0;0;0;grève;False;;1;0;1;0;1
16/05/2019;5;3;293;1304;1800;72.4;256;3.5;256144;90;0;19.7;79;130;2803;1353;7186;1281;42.0;252;99;351;63;21;11.8;3457;1.5;440;0.8;234;0;0.3;88;0;0;0;0;grève;False;;1;0;1;0;1
17/05/2019;5;4;285;1290;1800;71.7;234;3.9;302291;95;0;16.9;76;129;3000;973;6260;1507;44.1;251;130;381;55;13;5.8;1653;2.2;627;0.8;228;0;0.3;86;0;0;0;0;normal;False;;1;0;1;0;1
18/05/2019;5;5;277;1284;1800;71.3;288;5.1;300556;106;0;15.0;106;128;3535;1431;6525;1470;48.0;206;86;292;56;12;9.2;2548;2.5;692;0.8;222;16;0.3;83;0;0;0;0;grève;False;;1;0;1;0;1
19/05/2019;5;6;273;1261;1800;70.1;300;2.4;293533;99;0;16.8;108;126;2003;1288;6316;1322;52.1;238;111;349;54;11;5.5;1502;3.1;846;0.8;218;0;0.3;82;0;0;0;0;grève;False;;1;0;1;0;1
20/05/2019;5;0;235;1230;1800;68.3;237;2.3;218016;113;0;17.5;99;123;3251;1251;6965;2176;70.5;250;128;378;64;24;9.7;2280;2.5;588;0.8;188;0;0.3;70;0;0;0;0;grève;False;;1;0;1;0;1
21/05/2019;5;1;301;1254;1800;69.7;268;5.1;271165;93;0;18.2;91;125;2684;994;7884;1254;39.4;258;102;360;64;15;7.0;2107;3.6;1084;0.8;241;0;0.3;90;0;0;0;0;grève;False;;1;0;1;0;1
22/05/2019;5;2;276;1247;1800;69.3;294;3.8;326333;85;1;19.0;87;174;2758;942;6684;1788;37.1;270;116;386;60;48;7.2;1987;3.2;883;0.8;221;0;0.3;83;0;0;0;0;épidemie;False;;1;0;1;0;1
23/05/2019;5;3;276;1236;1800;68.7;229;3.1;322732;90;0;20.8;82;123;2969;928;5672;1820;61.5;260;110;370;72;10;7.4;2042;2.4;662;0.8;221;0;0.3;83;0;0;0;0;grève;False;;1;0;1;0;1
24/05/2019;5;4;255;1217;1800;67.6;249;5.4;250646;74;0;17.1;79;121;2845;869;6172;2002;47.1;270;107;377;69;13;6.4;1632;3.5;892;0.8;204;0;0.3;76;0;0;0;0;grève;False;;1;0;1;0;1
25/05/2019;5;5;269;1212;1800;67.3;232;3.3;306250;94;0;23.3;90;121;2348;1197;6551;1491;63.3;232;90;322;52;20;11.6;3120;2.3;619;0.8;215;0;0.3;81;0;0;0;0;grève;False;;1;0;1;0;1
26/05/2019;5;6;280;1216;1800;67.6;244;4.1;274660;101;0;17.9;85;121;2866;747;6004;1540;59.5;222;95;317;56;18;11.3;3164;1.7;476;0.8;224;2;0.3;84;0;1;0;0;grève;False;;1;0;1;0;1
27/05/2019;5;0;265;1236;1800;68.7;233;3.2;256985;80;0;21.6;84;123;3204;1031;7579;1624;56.7;259;127;386;62;22;11.1;2942;1.9;504;0.8;212;0;0.3;80;0;0;0;0;normal;False;;1;0;1;0;1
28/05/2019;5;1;270;1216;1800;67.6;257;5.0;232930;84;0;16.5;73;121;2816;1321;5626;1808;61.1;236;127;363;52;17;5.7;1539;1.5;405;0.8;216;0;0.3;81;0;0;0;0;grève;False;;1;0;1;0;1
29/05/2019;5;2;277;1216;1800;67.6;227;6.5;268846;87;0;28.6;84;121;3313;1467;6580;1542;35.5;247;131;378;57;16;6.6;1828;3.6;997;0.8;222;0;0.3;83;0;0;0;0;grève;False;;1;0;1;0;1
30/05/2019;5;3;235;1190;1800;66.1;225;2.0;238517;91;0;19.3;82;119;3001;1065;7988;1962;46.9;255;123;378;58;14;9.3;2186;3.1;728;0.8;188;0;0.3;70;0;0;0;0;grève;True;Pont de l'Ascension;1;0;1;0;1
31/05/2019;5;4;303;1221;1800;67.8;300;4.7;245128;68;0;23.9;99;122;2806;1212;5859;1408;47.7;241;110;351;46;15;11.8;3575;2.9;879;0.8;242;1;0.3;91;0;0;0;0;grève;True;Pont de l'Ascension;1;0;1;0;1
01/06/2019;6;5;259;1214;1800;67.4;257;5.8;253210;93;0;14.4;70;121;2137;1161;7243;2040;50.3;235;88;323;49;10;9.2;2383;3.2;829;0.8;207;0;0.3;78;0;0;0;0;grève;True;Pont de l'Ascension;1;0;1;0;1
02/06/2019;6;6;261;1202;1800;66.8;248;3.9;290374;98;0;15.2;105;120;4033;1113;6835;1691;46.7;225;98;323;50;17;7.3;1905;3.1;809;0.8;209;0;0.3;78;0;0;0;0;grève;True;Pont de l'Ascension;1;0;1;0;1
03/06/2019;6;0;298;1223;1800;67.9;300;2.8;319461;84;0;15.9;84;122;2502;1136;6398;1470;52.8;240;123;363;57;11;10.7;3189;2.9;864;0.8;238;0;0.3;89;0;0;0;0;grève;False;;1;0;1;0;1
04/06/2019;6;1;243;1206;1800;67.0;208;5.1;256137;74;0;26.6;73;120;2811;1140;7493;1886;58.3;264;120;384;58;10;5.9;1434;3.6;875;0.8;194;0;0.3;73;0;0;0;0;normal;False;;1;0;1;0;1
05/06/2019;6;2;233;1178;1800;65.4;233;6.0;271171;67;0;15.7;71;117;3003;1284;5716;2325;66.5;248;139;387;52;14;11.2;2610;2.6;606;0.8;186;0;0.3;70;0;0;0;0;normal;False;;1;0;1;0;1
06/06/2019;6;3;231;1175;1800;65.3;190;5.8;186466;76;0;13.1;70;117;2677;1321;8190;1663;55.4;262;124;386;55;13;11.8;2726;3.5;808;0.8;185;0;0.3;69;0;0;0;0;normal;False;;1;0;1;0;1
07/06/2019;6;4;225;1125;1800;62.5;186;5.0;230134;76;0;21.5;81;112;2615;1557;5782;2186;59.4;247;134;381;60;17;11.8;2655;3.5;788;0.8;180;0;0.3;68;0;0;0;0;normal;False;;1;0;1;0;1
08/06/2019;6;5;275;1135;1800;63.1;283;4.6;306608;77;0;16.3;82;113;2820;1450;7608;1379;62.8;223;98;321;53;13;6.0;1650;2.0;550;0.8;220;0;0.3;82;0;0;0;0;grève;False;;1;0;1;0;1
09/06/2019;6;6;272;1142;1800;63.4;279;3.2;276497;60;1;15.1;65;164;2881;1064;7083;1653;40.8;223;98;321;57;39;8.8;2394;2.6;707;0.8;218;0;0.3;82;0;0;0;0;grève;False;;1;0;1;0;1
10/06/2019;6;0;229;1098;1800;61.0;263;5.8;212869;83;0;13.4;96;109;3279;1259;7630;1616;58.1;236;127;363;51;11;9.1;2084;3.6;824;0.8;183;0;0.3;69;0;0;0;0;grève;False;;1;0;1;0;1
11/06/2019;6;1;258;1108;1800;61.6;263;5.7;220461;81;0;17.6;92;110;2919;1386;8195;1598;46.6;233;117;350;50;15;6.4;1651;3.6;929;0.8;206;0;0.3;77;0;0;0;0;grève;False;;1;0;1;0;1
12/06/2019;6;2;263;1127;1800;62.6;300;2.8;303772;70;0;19.7;85;112;2854;1174;7790;1481;66.2;240;111;351;52;18;8.8;2314;1.6;421;0.8;210;0;0.3;79;0;0;0;0;grève;False;;1;0;1;0;1
13/06/2019;6;3;237;1131;1800;62.8;194;5.0;234228;82;0;18.5;98;113;2502;1431;7807;2024;76.6;254;99;353;46;9;9.5;2252;2.1;498;0.8;190;0;0.3;71;0;0;0;0;grève;False;;1;0;1;0;1
14/06/2019;6;4;260;1153;1800;64.1;218;5.5;299324;72;0;13.2;89;115;2676;1400;6644;1550;54.9;248;123;371;56;13;7.3;1898;2.6;676;0.8;208;0;0.3;78;0;0;0;0;grève;False;;1;0;1;0;1
15/06/2019;6;5;239;1130;1800;62.8;195;5.8;247207;56;0;11.0;85;113;3168;1486;6843;1964;60.9;237;94;331;49;23;7.2;1721;1.6;382;0.8;191;0;0.3;72;0;0;0;0;grève;False;;1;0;1;0;1
16/06/2019;6;6;237;1108;1800;61.6;207;4.4;253513;60;0;-1.3;70;110;2834;1306;7829;1656;56.5;219;87;306;49;13;5.4;1280;2.2;521;0.8;190;0;0.3;71;0;0;0;0;grève;False;;1;0;1;0;1
17/06/2019;6;0;263;1130;1800;62.8;267;3.2;295008;71;0;10.9;75;113;3042;978;7206;1683;51.5;247;120;367;61;11;11.7;3077;2.1;552;0.8;210;0;0.3;79;0;0;0;0;grève;False;;1;0;1;0;1
18/06/2019;6;1;254;1127;1800;62.6;268;3.7;270170;64;0;13.0;82;112;2900;1204;7192;2167;54.9;251;123;374;56;21;10.6;2692;2.0;508;0.8;203;0;0.3;76;0;0;0;0;grève;False;;1;0;1;0;1
19/06/2019;6;2;216;1097;1800;60.9;176;3.0;207192;69;0;14.1;70;109;3200;1250;7362;1696;50.3;275;114;389;69;16;10.3;2225;2.5;540;0.8;173;0;0.3;65;0;0;0;0;normal;False;;1;0;1;0;1
20/06/2019;6;3;238;1097;1800;60.9;280;4.4;239298;65;0;13.1;75;109;3199;1441;6817;1592;62.4;224;150;374;54;19;5.2;1238;3.5;833;0.8;190;0;0.3;71;0;0;0;0;grève;False;;1;0;1;0;1
21/06/2019;6;4;228;1077;1800;59.8;259;4.1;255638;53;0;25.2;70;107;3418;1621;6152;1786;51.1;245;123;368;55;20;9.4;2143;2.1;479;0.8;182;0;0.3;68;0;0;0;0;grève;False;;1;0;1;0;1
22/06/2019;6;5;230;1071;1800;59.5;211;7.7;218376;60;0;15.8;81;107;3514;1620;7754;1844;55.8;255;91;346;56;13;6.3;1449;3.0;690;0.8;184;0;0.3;69;0;0;0;0;grève;False;;1;0;1;0;1
23/06/2019;6;6;259;1085;1800;60.3;215;5.8;247409;51;1;8.7;72;158;3919;1400;6746;1891;53.6;223;94;317;57;41;9.6;2486;2.9;751;0.8;207;0;0.3;78;0;0;0;0;grève;False;;1;0;1;0;1
24/06/2019;6;0;224;1060;1800;58.9;194;6.0;187774;57;0;16.1;74;106;3639;1141;7114;1892;53.6;235;115;350;55;7;9.3;2083;3.5;784;0.8;179;0;0.3;67;0;0;0;0;grève;False;;1;0;1;0;1
25/06/2019;6;1;267;1068;1800;59.3;227;5.2;311278;62;0;14.9;78;106;2123;1479;5345;1738;56.7;247;113;360;58;13;11.0;2937;2.5;668;0.8;214;0;0.3;80;0;0;0;0;grève;False;;1;0;1;0;1
26/06/2019;6;2;236;1081;1800;60.1;200;3.9;197394;67;0;8.9;71;108;2570;1377;7242;1473;53.7;263;106;369;53;11;6.8;1605;2.1;496;0.8;189;0;0.3;71;0;0;0;0;grève;False;;1;0;1;0;1
27/06/2019;6;3;219;1069;1800;59.4;220;4.1;231983;50;0;14.1;85;106;3110;1178;6281;1995;69.1;231;132;363;55;8;5.2;1139;3.7;810;0.8;175;0;0.3;66;0;0;0;0;grève;False;;1;0;1;0;1
28/06/2019;6;4;235;1074;1800;59.7;211;4.2;226840;57;0;14.9;79;107;2738;1467;6832;1923;50.7;258;118;376;52;14;11.4;2679;3.6;846;0.8;188;0;0.3;70;0;0;0;0;grève;False;;1;0;1;0;1
29/06/2019;6;5;239;1079;1800;59.9;225;4.8;229977;48;0;16.7;73;107;3283;1238;7766;2006;55.6;231;93;324;56;10;11.4;2725;3.1;741;0.8;191;0;0.3;72;0;0;0;0;grève;False;;1;0;1;0;1
30/06/2019;6;6;199;1041;1800;57.8;237;5.1;213292;51;0;5.3;70;104;3656;1013;7662;1906;55.6;224;97;321;63;13;8.2;1632;1.7;338;0.8;159;0;0.3;60;0;0;0;0;grève;False;;1;0;1;0;1
01/07/2019;7;0;191;1020;1800;56.7;205;4.5;157926;51;0;14.9;79;102;3230;1230;7623;2042;73.5;303;131;434;66;19;5.5;1050;1.5;286;0.8;153;0;0.3;57;0;0;0;0;normal;False;;1;0;1;0;0
02/07/2019;7;1;217;987;1800;54.8;255;4.1;225134;57;0;17.7;80;98;3858;1335;6814;2126;58.5;222;115;337;47;18;8.5;1844;2.0;434;0.8;174;0;0.3;65;0;0;0;0;grève;False;;1;0;1;0;0
03/07/2019;7;2;212;972;1800;54.0;181;3.6;235068;52;0;19.5;79;97;4031;1343;7017;1622;57.4;245;111;356;43;15;8.7;1844;2.0;424;0.8;170;0;0.3;64;0;0;0;0;grève;False;;1;0;1;0;0
04/07/2019;7;3;200;960;1800;53.3;190;2.4;226257;48;0;6.9;80;96;2494;1187;8868;1461;62.5;216;114;330;55;6;10.8;2160;1.8;360;0.8;160;0;0.3;60;0;0;0;0;grève;False;;1;0;1;0;0
05/07/2019;7;4;221;951;1800;52.8;225;6.4;191875;41;0;11.0;74;95;2517;1487;7971;1562;59.3;249;110;359;56;13;10.0;2210;2.2;486;0.8;177;0;0.3;66;0;0;0;0;grève;False;;1;0;1;0;0
06/07/2019;7;5;190;919;1800;51.1;157;7.8;220204;60;0;11.2;69;91;4028;1533;7350;1858;69.0;233;87;320;53;14;5.5;1045;2.3;437;0.8;152;0;0.3;57;0;0;0;0;grève;True;Vacances d'été;1;0;1;0;0
07/07/2019;7;6;187;912;1800;50.7;150;6.3;198680;53;0;14.0;88;91;3938;1151;7671;2386;70.7;234;89;323;59;11;9.9;1851;3.4;636;0.8;150;0;0.3;56;0;0;0;0;grève;True;Vacances d'été;1;0;1;0;0
08/07/2019;7;0;220;930;1800;51.7;234;2.6;253603;42;0;10.4;88;93;3491;1866;7557;2508;59.2;271;121;392;65;21;6.0;1320;3.3;726;0.8;176;0;0.3;66;0;0;0;0;normal;True;Vacances d'été;1;0;1;0;0
09/07/2019;7;1;204;922;1800;51.2;215;5.7;202799;42;0;8.0;78;92;3373;1145;7902;1707;63.0;238;110;348;54;10;5.6;1142;1.8;367;0.8;163;0;0.3;61;0;0;0;0;grève;True;Vacances d'été;1;0;1;0;0
10/07/2019;7;2;204;917;1800;50.9;196;6.0;207430;41;0;11.6;66;91;3316;1296;7532;1954;38.4;218;126;344;47;14;7.8;1591;3.9;796;0.8;163;0;0.3;61;0;0;0;0;grève;True;Vacances d'été;1;0;1;0;0
11/07/2019;7;3;219;929;1800;51.6;218;3.9;255708;40;0;9.2;64;92;3516;1418;5955;1746;57.0;245;111;356;50;9;5.5;1204;3.4;745;0.8;175;0;0.3;66;0;0;0;0;grève;True;Vacances d'été;1;0;1;0;0
12/07/2019;7;4;203;917;1800;50.9;196;5.2;235473;48;1;12.6;67;141;3464;1300;7538;2129;74.9;275;128;403;66;57;10.8;2192;1.9;386;0.8;162;0;0.3;61;0;0;0;0;épidemie;True;Vacances d'été;1;0;1;0;0
13/07/2019;7;5;184;914;1800;50.8;150;3.8;180185;40;0;7.0;71;91;4181;1738;7718;2163;70.5;207;87;294;51;18;8.2;1509;1.8;331;0.8;147;0;0.3;55;0;0;0;0;grève;True;Vacances d'été;1;0;1;0;0
14/07/2019;7;6;174;905;1800;50.3;162;6.8;158299;41;1;6.0;61;140;3267;1442;9557;1867;60.1;220;102;322;51;32;9.1;1583;1.7;296;0.8;139;0;0.3;52;0;0;0;0;grève;True;Vacances d'été;1;0;1;0;0
15/07/2019;7;0;182;881;1800;48.9;158;5.0;174223;45;0;15.1;81;88;3552;1269;9969;1903;64.1;223;111;334;51;15;9.0;1638;3.3;601;0.8;146;0;0.3;55;0;0;0;0;grève;True;Vacances d'été;1;0;1;0;0
16/07/2019;7;1;209;884;1800;49.1;175;3.1;199617;29;0;18.8;66;88;3773;1495;8005;1912;57.6;254;123;377;62;9;11.8;2466;2.1;439;0.8;167;0;0.3;63;0;0;0;0;grève;True;Vacances d'été;1;0;1;0;0
17/07/2019;7;2;234;903;1800;50.2;276;5.5;214051;41;0;16.8;80;90;3210;718;6650;2199;66.4;264;125;389;58;12;11.4;2668;1.7;398;0.8;187;0;0.3;70;0;1;0;0;normal;True;Vacances d'été;1;0;1;0;0
18/07/2019;7;3;188;883;1800;49.1;195;6.1;170597;26;0;9.1;80;88;3832;1542;8287;1863;73.9;250;129;379;53;16;10.9;2049;2.6;489;0.8;150;0;0.3;56;0;0;0;0;grève;True;Vacances d'été;1;0;1;0;0
19/07/2019;7;4;171;863;1800;47.9;186;4.8;195697;31;0;13.4;68;86;3961;1744;6589;1679;63.0;277;112;389;59;16;7.7;1317;3.3;564;0.8;137;0;0.3;51;0;0;0;0;normal;True;Vacances d'été;1;0;1;0;0
20/07/2019;7;5;199;872;1800;48.4;184;5.2;164761;26;0;6.3;65;87;3195;941;7185;2395;64.3;214;95;309;49;12;6.0;1194;2.3;458;0.8;159;0;0.3;60;0;0;0;0;grève;True;Vacances d'été;1;0;1;0;0
21/07/2019;7;6;190;883;1800;49.1;181;4.4;203498;29;1;10.9;51;138;2969;1349;6418;2199;56.7;221;102;323;59;46;9.1;1729;2.7;513;0.8;152;0;0.3;57;0;0;0;0;grève;True;Vacances d'été;1;0;1;0;0
22/07/2019;7;0;194;890;1800;49.4;173;2.8;168611;29;0;6.4;70;89;3074;1088;8112;1681;60.1;249;127;376;53;18;8.1;1571;2.0;388;0.8;155;0;0.3;58;0;0;0;0;grève;True;Vacances d'été;1;0;1;0;0
23/07/2019;7;1;159;858;1800;47.7;150;4.3;149111;35;0;13.6;65;85;3186;1525;7123;2296;66.7;261;128;389;66;15;6.6;1049;2.6;413;0.8;127;0;0.3;48;0;0;0;0;normal;True;Vacances d'été;1;0;1;0;0
24/07/2019;7;2;186;827;1800;45.9;162;5.3;153379;34;0;12.9;72;82;2584;1890;7538;2313;60.9;223;89;312;50;15;5.7;1060;2.4;446;0.8;149;0;0.3;56;0;0;0;0;grève;True;Vacances d'été;1;0;1;0;0
25/07/2019;7;3;178;821;1800;45.6;199;4.3;161622;43;0;16.5;77;82;4121;1511;7828;2138;70.9;241;134;375;48;13;8.1;1442;2.6;463;0.8;142;0;0.3;53;0;0;0;0;grève;True;Vacances d'été;1;0;1;0;0
26/07/2019;7;4;183;829;1800;46.1;195;5.7;202648;34;0;7.2;64;82;2592;1407;7780;2493;77.9;239;120;359;61;12;9.6;1757;2.7;494;0.8;146;0;0.3;55;0;0;0;0;grève;True;Vacances d'été;1;0;1;0;0
27/07/2019;7;5;187;821;1800;45.6;190;3.9;215799;24;0;14.2;63;82;4434;874;7377;2231;65.9;211;90;301;47;11;9.4;1758;1.7;318;0.8;150;0;0.3;56;0;0;0;0;grève;True;Vacances d'été;1;0;1;0;0
28/07/2019;7;6;190;821;1800;45.6;188;4.0;168836;21;0;9.8;57;82;3216;1208;7989;2141;57.4;237;94;331;50;12;10.4;1976;1.7;323;0.8;152;0;0.3;57;0;0;0;0;grève;True;Vacances d'été;1;0;1;0;0
29/07/2019;7;0;174;808;1800;44.9;203;5.7;171463;32;0;7.9;65;80;3468;1451;6908;2191;70.3;255;100;355;51;10;8.3;1444;2.2;383;0.8;139;0;0.3;52;0;0;0;0;grève;True;Vacances d'été;1;0;1;0;0
30/07/2019;7;1;186;825;1800;45.8;154;4.8;183792;33;0;8.8;89;82;2754;1460;9159;2110;68.2;249;103;352;55;12;7.3;1358;1.8;335;0.8;149;0;0.3;56;0;0;0;0;grève;True;Vacances d'été;1;0;1;0;0
31/07/2019;7;2;198;833;1800;46.3;180;3.9;227587;31;0;14.1;76;83;3608;1474;6796;2273;62.9;266;139;405;58;13;8.8;1742;2.1;416;0.8;158;0;0.3;59;0;0;0;0;normal;True;Vacances d'été;1;0;1;0;0
01/08/2019;8;3;204;850;1800;47.2;191;6.1;225444;41;0;6.6;66;85;3237;1541;7583;1935;78.2;239;119;358;51;12;11.8;2407;1.6;326;0.8;163;0;0.3;61;0;0;0;0;grève;True;Vacances d'été;1;0;1;0;0
02/08/2019;8;4;180;848;1800;47.1;200;3.5;180942;48;0;6.7;63;84;3590;1278;8339;2384;69.6;232;113;345;52;16;5.3;954;2.4;432;0.8;144;0;0.3;54;0;0;0;0;grève;True;Vacances d'été;1;0;1;0;0
03/08/2019;8;5;197;854;1800;47.4;235;3.4;210455;26;0;-1.4;64;85;3030;1417;8182;2108;69.1;206;109;315;51;13;8.7;1714;2.0;394;0.8;158;0;0.3;59;0;0;0;0;grève;True;Vacances d'été;1;0;1;0;0
